A1YK02	Analysis	1
A1Z6D7	Analysis	1
P06754	GO	0042802	identical protein binding	IPI	Function
P06754	GO	0005515	protein binding	IPI	Function
P06754	GO	0003779	actin binding	TAS	Function
P06754	GO	0006936	muscle contraction	NAS	Process
P06754	GO	0007315	pole plasm assembly	NAS	Process
P06754	GO	0048813	dendrite morphogenesis	TAS	Process
P06754	GO	0005515	protein binding	IPI	Function
P06754	GO	0045451	pole plasm oskar mRNA localization	IMP	Process
P06754	GO	0005856	cytoskeleton	IEA	Component
P06754-2	Analysis	1
P07182	Analysis	1
P07182	GO	0042600	chorion	IEA	Component
P07182	GO	0007275	multicellular organismal development	IEA	Process
P07182	GO	0005576	extracellular region	IEA	Component
P07182	GO	0005213	structural constituent of chorion	IMP	Function
P07182	GO	0005213	structural constituent of chorion	NAS	Function
P07182	GO	0007305	vitelline membrane formation in chorion-containing eggshell	IMP	Process
P07182	GO	0007306	eggshell chorion assembly	IMP	Process
P07182	GO	0007306	eggshell chorion assembly	TAS	Process
P07182	GO	0048477	oogenesis	TAS	Process
P07182	GO	0005515	protein binding	IPI	Function
P07182	GO	0005515	protein binding	IPI	Function
P07182	GO	0005576	extracellular region	IEA	Component
P07183	Analysis	1
P07183	GO	0005515	protein binding	IPI	Function
P07183	GO	0005515	protein binding	IPI	Function
P07183	GO	0005515	protein binding	IPI	Function
P07183	GO	0005515	protein binding	IPI	Function
P07183	GO	0042600	chorion	IEA	Component
P07183	GO	0007275	multicellular organismal development	IEA	Process
P07185	Analysis	1
P07185	GO	0005576	extracellular region	IEA	Component
P07185	GO	0042600	chorion	IEA	Component
P07185	GO	0007275	multicellular organismal development	IEA	Process
P07185	GO	0005576	extracellular region	IEA	Component
P07186	Analysis	1
P07186	GO	0005576	extracellular region	IEA	Component
P07186	GO	0005576	extracellular region	IEA	Component
P07186	GO	0007275	multicellular organismal development	IEA	Process
P07186	GO	0007275	multicellular organismal development	IEA	Process
P07186	GO	0042600	chorion	IEA	Component
P07186	GO	0042600	chorion	IEA	Component
P07187	Analysis	1
P07187	GO	0042302	structural constituent of cuticle	IEA	Function
P07187	GO	0042302	structural constituent of cuticle	IEA	Function
P07187	GO	0005515	protein binding	IPI	Function
P07187	GO	0005515	protein binding	IPI	Function
P07187	GO	0005515	protein binding	IPI	Function
P07187	GO	0005515	protein binding	IPI	Function
P07190	Analysis	1
P07190	GO	0004558	alpha-glucosidase activity	IEA	Function
P07190	GO	0003824	catalytic activity	IEA	Function
P07190	GO	0043169	cation binding	IEA	Function
P07190	GO	0005975	carbohydrate metabolic process	IEA	Process
P07190	GO	0005975	carbohydrate metabolic process	IEA	Process
P07190	GO	0003824	catalytic activity	IEA	Function
P07190	GO	0043169	cation binding	IEA	Function
P07190	GO	0003824	catalytic activity	IEA	Function
P07190	GO	0005975	carbohydrate metabolic process	IEA	Process
P07190	GO	0043169	cation binding	IEA	Function
P07190	GO	0016798	hydrolase activity, acting on glycosyl bonds	IEA	Function
P07190	GO	0016787	hydrolase activity	IEA	Function
P07190	GO	0008152	metabolic process	IEA	Process
P07191	Analysis	1
P07191	GO	0016787	hydrolase activity	IEA	Function
P07191	GO	0016798	hydrolase activity, acting on glycosyl bonds	IEA	Function
P07191	GO	0008152	metabolic process	IEA	Process
P07191	GO	0043169	cation binding	IEA	Function
P07191	GO	0005975	carbohydrate metabolic process	IEA	Process
P07191	GO	0043169	cation binding	IEA	Function
P07191	GO	0003824	catalytic activity	IEA	Function
P07191	GO	0003824	catalytic activity	IEA	Function
P07191	GO	0004558	alpha-glucosidase activity	IEA	Function
P07191	GO	0005975	carbohydrate metabolic process	IEA	Process
P07191	GO	0043169	cation binding	IEA	Function
P07191	GO	0003824	catalytic activity	IEA	Function
P07191	GO	0005975	carbohydrate metabolic process	IEA	Process
P07207	Analysis	1
P07207	GO	0048477	oogenesis	IEA	Process
P07207	GO	0045449	regulation of transcription	IEA	Process
P07207	GO	0030154	cell differentiation	IEA	Process
P07207	GO	0016021	integral to membrane	IEA	Component
P07207	GO	0007399	nervous system development	IEA	Process
P07207	GO	0016020	membrane	IEA	Component
P07207	GO	0007275	multicellular organismal development	IEA	Process
P07207	GO	0007219	Notch signaling pathway	IEA	Process
P07207	GO	0006350	transcription	IEA	Process
P07207	GO	0005886	plasma membrane	IEA	Component
P07207	GO	0005634	nucleus	IEA	Component
P07207	GO	0004872	receptor activity	IEA	Function
P07207	GO	0007155	cell adhesion	TAS	Process
P07207	GO	0007157	heterophilic cell adhesion	IDA	Process
P07207	GO	0007293	germarium-derived egg chamber formation	IMP	Process
P07207	GO	0007293	germarium-derived egg chamber formation	TAS	Process
P07207	GO	0007297	ovarian follicle cell migration	IMP	Process
P07207	GO	0007298	border follicle cell migration	IMP	Process
P07207	GO	0007298	border follicle cell migration	IMP	Process
P07207	GO	0007314	oocyte anterior/posterior axis specification	TAS	Process
P07207	GO	0007314	oocyte anterior/posterior axis specification	TAS	Process
P07207	GO	0007346	regulation of mitotic cell cycle	TAS	Process
P07207	GO	0007391	dorsal closure	TAS	Process
P07207	GO	0007398	ectoderm development	TAS	Process
P07207	GO	0007403	glial cell fate determination	IMP	Process
P07207	GO	0007403	glial cell fate determination	IMP	Process
P07207	GO	0007403	glial cell fate determination	IMP	Process
P07207	GO	0007411	axon guidance	IMP	Process
P07207	GO	0007419	ventral cord development	NAS	Process
P07207	GO	0007422	peripheral nervous system development	IMP	Process
P07207	GO	0007422	peripheral nervous system development	TAS	Process
P07207	GO	0007423	sensory organ development	IMP	Process
P07207	GO	0007424	open tracheal system development	TAS	Process
P07207	GO	0007440	foregut morphogenesis	IMP	Process
P07207	GO	0007446	imaginal disc growth	TAS	Process
P07207	GO	0007447	imaginal disc pattern formation	TAS	Process
P07207	GO	0007450	dorsal/ventral pattern formation, imaginal disc	TAS	Process
P07207	GO	0007451	dorsal/ventral lineage restriction, imaginal disc	TAS	Process
P07207	GO	0007460	R8 cell fate commitment	TAS	Process
P07207	GO	0007464	R3/R4 cell fate commitment	NAS	Process
P07207	GO	0007473	wing disc proximal/distal pattern formation	TAS	Process
P07207	GO	0007474	imaginal disc-derived wing vein specification	IMP	Process
P07207	GO	0007476	imaginal disc-derived wing morphogenesis	IMP	Process
P07207	GO	0007476	imaginal disc-derived wing morphogenesis	IMP	Process
P07207	GO	0007476	imaginal disc-derived wing morphogenesis	NAS	Process
P07207	GO	0007478	leg disc morphogenesis	TAS	Process
P07207	GO	0030720	oocyte localization during germarium-derived egg chamber formation	IMP	Process
P07207	GO	0031410	cytoplasmic vesicle	IDA	Component
P07207	GO	0035003	subapical complex	IDA	Component
P07207	GO	0035111	leg joint morphogenesis	IMP	Process
P07207	GO	0035153	epithelial cell type specification, open tracheal system	IMP	Process
P07207	GO	0035155	negative regulation of terminal cell fate specification, open tracheal system	TAS	Process
P07207	GO	0035157	negative regulation of fusion cell fate specification	TAS	Process
P07207	GO	0035162	embryonic hemopoiesis	IMP	Process
P07207	GO	0035165	embryonic crystal cell differentiation	TAS	Process
P07207	GO	0035167	larval lymph gland hemopoiesis	IMP	Process
P07207	GO	0035170	lymph gland crystal cell differentiation	TAS	Process
P07207	GO	0035171	lamellocyte differentiation	IMP	Process
P07207	GO	0035172	hemocyte proliferation	IMP	Process
P07207	GO	0035286	leg segmentation	IMP	Process
P07207	GO	0040008	regulation of growth	IGI	Process
P07207	GO	0042067	establishment of ommatidial polarity	NAS	Process
P07207	GO	0042067	establishment of ommatidial polarity	TAS	Process
P07207	GO	0007521	muscle cell fate determination	IMP	Process
P07207	GO	0007615	anesthesia-resistant memory	IMP	Process
P07207	GO	0007616	long-term memory	IGI	Process
P07207	GO	0007616	long-term memory	IMP	Process
P07207	GO	0008284	positive regulation of cell proliferation	IMP	Process
P07207	GO	0008347	glial cell migration	IMP	Process
P07207	GO	0008356	asymmetric cell division	TAS	Process
P07207	GO	0008356	asymmetric cell division	TAS	Process
P07207	GO	0008407	bristle morphogenesis	IMP	Process
P07207	GO	0008587	imaginal disc-derived wing margin morphogenesis	IMP	Process
P07207	GO	0008587	imaginal disc-derived wing margin morphogenesis	IMP	Process
P07207	GO	0008587	imaginal disc-derived wing margin morphogenesis	IMP	Process
P07207	GO	0009608	response to symbiont	IMP	Process
P07207	GO	0009952	anterior/posterior pattern formation	TAS	Process
P07207	GO	0010001	glial cell differentiation	IMP	Process
P07207	GO	0010552	positive regulation of gene-specific transcription from RNA polymerase II promoter	IDA	Process
P07207	GO	0016021	integral to membrane	TAS	Component
P07207	GO	0016330	second mitotic wave during compound eye morphogenesis	NAS	Process
P07207	GO	0016333	morphogenesis of follicular epithelium	NAS	Process
P07207	GO	0016563	transcription activator activity	IDA	Function
P07207	GO	0016566	specific transcriptional repressor activity	IMP	Function
P07207	GO	0030707	ovarian follicle cell development	IMP	Process
P07207	GO	0030707	ovarian follicle cell development	TAS	Process
P07207	GO	0030708	germarium-derived female germ-line cyst encapsulation	TAS	Process
P07207	GO	0030713	ovarian follicle cell stalk formation	IMP	Process
P07207	GO	0030713	ovarian follicle cell stalk formation	IMP	Process
P07207	GO	0030713	ovarian follicle cell stalk formation	TAS	Process
P07207	GO	0030718	germ-line stem cell maintenance	IMP	Process
P07207	GO	0042676	compound eye cone cell fate commitment	TAS	Process
P07207	GO	0042686	regulation of cardioblast cell fate specification	IMP	Process
P07207	GO	0042688	crystal cell differentiation	IMP	Process
P07207	GO	0042688	crystal cell differentiation	IMP	Process
P07207	GO	0042689	regulation of crystal cell differentiation	TAS	Process
P07207	GO	0043234	protein complex	IPI	Component
P07207	GO	0045316	negative regulation of compound eye photoreceptor development	IMP	Process
P07207	GO	0045463	R8 cell development	TAS	Process
P07207	GO	0045465	R8 cell differentiation	NAS	Process
P07207	GO	0045466	R7 cell differentiation	IMP	Process
P07207	GO	0045466	R7 cell differentiation	TAS	Process
P07207	GO	0045468	regulation of R8 cell spacing in compound eye	NAS	Process
P07207	GO	0045747	positive regulation of Notch signaling pathway	IMP	Process
P07207	GO	0045750	positive regulation of S phase of mitotic cell cycle	IMP	Process
P07207	GO	0046329	negative regulation of JNK cascade	NAS	Process
P07207	GO	0046331	lateral inhibition	NAS	Process
P07207	GO	0046331	lateral inhibition	TAS	Process
P07207	GO	0000122	negative regulation of transcription from RNA polymerase II promoter	TAS	Process
P07207	GO	0001708	cell fate specification	NAS	Process
P07207	GO	0001708	cell fate specification	TAS	Process
P07207	GO	0001737	establishment of imaginal disc-derived wing hair orientation	NAS	Process
P07207	GO	0001745	compound eye morphogenesis	IMP	Process
P07207	GO	0001745	compound eye morphogenesis	IMP	Process
P07207	GO	0004872	receptor activity	TAS	Function
P07207	GO	0004888	transmembrane receptor activity	NAS	Function
P07207	GO	0004888	transmembrane receptor activity	TAS	Function
P07207	GO	0005515	protein binding	IPI	Function
P07207	GO	0005515	protein binding	IPI	Function
P07207	GO	0005515	protein binding	IPI	Function
P07207	GO	0005622	intracellular	IDA	Component
P07207	GO	0005634	nucleus	NAS	Component
P07207	GO	0005634	nucleus	TAS	Component
P07207	GO	0005886	plasma membrane	IDA	Component
P07207	GO	0005912	adherens junction	IDA	Component
P07207	GO	0007015	actin filament organization	IMP	Process
P07207	GO	0005515	protein binding	IPI	Function
P07207	GO	0005515	protein binding	IPI	Function
P07207	GO	0005515	protein binding	IPI	Function
P07207	GO	0005515	protein binding	IPI	Function
P07207	GO	0046331	lateral inhibition	TAS	Process
P07207	GO	0046331	lateral inhibition	TAS	Process
P07207	GO	0046666	retinal cell programmed cell death	TAS	Process
P07207	GO	0046667	compound eye retinal cell programmed cell death	TAS	Process
P07207	GO	0046843	dorsal appendage formation	IMP	Process
P07207	GO	0048052	R1/R6 cell differentiation	IMP	Process
P07207	GO	0048190	wing disc dorsal/ventral pattern formation	IMP	Process
P07207	GO	0048477	oogenesis	IMP	Process
P07207	GO	0048542	lymph gland development	IMP	Process
P07207	GO	0048666	neuron development	IMP	Process
P07207	GO	0048749	compound eye development	NAS	Process
P07207	GO	0048749	compound eye development	TAS	Process
P07207	GO	0048863	stem cell differentiation	IMP	Process
P07207	GO	0050767	regulation of neurogenesis	IMP	Process
P07207	GO	0050768	negative regulation of neurogenesis	IMP	Process
P07207	GO	0007498	mesoderm development	IMP	Process
P07207	GO	0007519	skeletal muscle tissue development	IMP	Process
P07207	GO	0016021	integral to membrane	IEA	Component
P07207	GO	0030154	cell differentiation	IEA	Process
P07207	GO	0016020	membrane	IEA	Component
P07207	GO	0005515	protein binding	IPI	Function
P07207	GO	0016021	integral to membrane	IEA	Component
P07207	GO	0005515	protein binding	IPI	Function
P07207	GO	0005515	protein binding	IPI	Function
P07207	GO	0030154	cell differentiation	IEA	Process
P07207	GO	0016021	integral to membrane	IEA	Component
P07207	GO	0050793	regulation of developmental process	IEA	Process
P07207	GO	0016020	membrane	IEA	Component
P07207	GO	0007219	Notch signaling pathway	IEA	Process
P07207	GO	0030154	cell differentiation	IEA	Process
P07207	GO	0005509	calcium ion binding	IEA	Function
P07207	GO	0007275	multicellular organismal development	IEA	Process
P07207	GO	0005509	calcium ion binding	IEA	Function
P07247	Analysis	1
P07247	GO	0008270	zinc ion binding	IEA	Function
P07247	GO	0003676	nucleic acid binding	IEA	Function
P07247	GO	0005622	intracellular	IEA	Component
P07247	GO	0005622	intracellular	IEA	Component
P07247	GO	0008270	zinc ion binding	IEA	Function
P07247	GO	0048749	compound eye development	IMP	Process
P07247	GO	0048749	compound eye development	IMP	Process
P07247	GO	0040034	regulation of development, heterochronic	NAS	Process
P07247	GO	0000122	negative regulation of transcription from RNA polymerase II promoter	TAS	Process
P07247	GO	0003677	DNA binding	IDA	Function
P07247	GO	0006342	chromatin silencing	IMP	Process
P07247	GO	0007354	zygotic determination of anterior/posterior axis, embryo	NAS	Process
P07247	GO	0007354	zygotic determination of anterior/posterior axis, embryo	TAS	Process
P07247	GO	0007400	neuroblast fate determination	IEP	Process
P07247	GO	0007402	ganglion mother cell fate determination	TAS	Process
P07247	GO	0007411	axon guidance	IMP	Process
P07247	GO	0007419	ventral cord development	NAS	Process
P07247	GO	0007443	Malpighian tubule morphogenesis	TAS	Process
P07247	GO	0007517	muscle organ development	TAS	Process
P07247	GO	0016564	transcription repressor activity	IDA	Function
P07247	GO	0016566	specific transcriptional repressor activity	IMP	Function
P07247	GO	0016566	specific transcriptional repressor activity	TAS	Function
P07247	GO	0035290	trunk segmentation	TAS	Process
P07247	GO	0005515	protein binding	IPI	Function
P07247	GO	0040034	regulation of development, heterochronic	TAS	Process
P07247	GO	0040034	regulation of development, heterochronic	TAS	Process
P07247	GO	0005634	nucleus	IEA	Component
P07247	GO	0003677	DNA binding	IEA	Function
P07247	GO	0005634	nucleus	IEA	Component
P07247	GO	0007275	multicellular organismal development	IEA	Process
P07247	GO	0008270	zinc ion binding	IEA	Function
P07247	GO	0035282	segmentation	IEA	Process
P07247	GO	0046872	metal ion binding	IEA	Function
P07487	Analysis	1
P07487	GO	0004365	glyceraldehyde-3-phosphate dehydrogenase (phosphorylating) activity	IEA	Function
P07487	GO	0055114	oxidation reduction	IEA	Process
P07487	GO	0004365	glyceraldehyde-3-phosphate dehydrogenase (phosphorylating) activity	IEA	Function
P07487	GO	0055114	oxidation reduction	IEA	Process
P07487	GO	0006006	glucose metabolic process	IEA	Process
P07487	GO	0006096	glycolysis	IEP	Process
P07487	GO	0004365	glyceraldehyde-3-phosphate dehydrogenase (phosphorylating) activity	IDA	Function
P07487	GO	0005515	protein binding	IPI	Function
P07487	GO	0051287	NAD or NADH binding	IEA	Function
P07487	GO	0006006	glucose metabolic process	IEA	Process
P07487	GO	0005811	lipid particle	IDA	Component
P07487	GO	0005737	cytoplasm	IEA	Component
P07487	GO	0051287	NAD or NADH binding	IEA	Function
P07487	GO	0008152	metabolic process	IEA	Process
P07487	GO	0005488	binding	IEA	Function
P07487	GO	0003824	catalytic activity	IEA	Function
P07487	GO	0008943	glyceraldehyde-3-phosphate dehydrogenase activity	IEA	Function
P07487	GO	0016491	oxidoreductase activity	IEA	Function
P07487	GO	0006096	glycolysis	IEA	Process
P07487	GO	0005737	cytoplasm	IEA	Component
P07487	GO	0055114	oxidation reduction	IEA	Process
P07548	Analysis	1
P07548	GO	0003677	DNA binding	IEA	Function
P07548	GO	0006355	regulation of transcription, DNA-dependent	IEA	Process
P07548	GO	0003677	DNA binding	IEA	Function
P07548	GO	0045449	regulation of transcription	IEA	Process
P07548	GO	0005634	nucleus	IEA	Component
P07548	GO	0005634	nucleus	IEA	Component
P07548	GO	0006355	regulation of transcription, DNA-dependent	IEA	Process
P07548	GO	0003700	transcription factor activity	IEA	Function
P07548	GO	0043565	sequence-specific DNA binding	IEA	Function
P07548	GO	0043565	sequence-specific DNA binding	IEA	Function
P07548	GO	0003700	transcription factor activity	IEA	Function
P07548	GO	0048598	embryonic morphogenesis	IMP	Process
P07548	GO	0006355	regulation of transcription, DNA-dependent	IEA	Process
P07548	GO	0043565	sequence-specific DNA binding	IDA	Function
P07548	GO	0006355	regulation of transcription, DNA-dependent	IEA	Process
P07548	GO	0007420	brain development	IMP	Process
P07548	GO	0006917	induction of apoptosis	IGI	Process
P07548	GO	0003700	transcription factor activity	TAS	Function
P07548	GO	0005515	protein binding	IPI	Function
P07548	GO	0009790	embryonic development	IMP	Process
P07548	GO	0003677	DNA binding	IEA	Function
P07548	GO	0005634	nucleus	IEA	Component
P07548	GO	0003700	transcription factor activity	IEA	Function
P07548	GO	0030528	transcription regulator activity	IEA	Function
P07548	GO	0003677	DNA binding	IEA	Function
P07548	GO	0003677	DNA binding	IEA	Function
P07548	GO	0005634	nucleus	IEA	Component
P07548	GO	0006350	transcription	IEA	Process
P07548	GO	0007275	multicellular organismal development	IEA	Process
P07548	GO	0045449	regulation of transcription	IEA	Process
P07663	Analysis	1
P07663	GO	0005515	protein binding	IPI	Function
P07663	GO	0048471	perinuclear region of cytoplasm	IEA	Component
P07663	GO	0005634	nucleus	IEA	Component
P07663	GO	0006355	regulation of transcription, DNA-dependent	IEA	Process
P07663	GO	0008062	eclosion rhythm	TAS	Process
P07663	GO	0008062	eclosion rhythm	TAS	Process
P07663	GO	0008062	eclosion rhythm	TAS	Process
P07663	GO	0008062	eclosion rhythm	TAS	Process
P07663	GO	0009266	response to temperature stimulus	TAS	Process
P07663	GO	0009416	response to light stimulus	TAS	Process
P07663	GO	0009649	entrainment of circadian clock	IMP	Process
P07663	GO	0042745	circadian sleep/wake cycle	TAS	Process
P07663	GO	0043153	entrainment of circadian clock by photoperiod	IMP	Process
P07663	GO	0045187	regulation of circadian sleep/wake cycle, sleep	IMP	Process
P07663	GO	0045433	male courtship behavior, veined wing generated song production	NAS	Process
P07663	GO	0045433	male courtship behavior, veined wing generated song production	TAS	Process
P07663	GO	0045475	locomotor rhythm	NAS	Process
P07663	GO	0000122	negative regulation of transcription from RNA polymerase II promoter	NAS	Process
P07663	GO	0000122	negative regulation of transcription from RNA polymerase II promoter	TAS	Process
P07663	GO	0000122	negative regulation of transcription from RNA polymerase II promoter	TAS	Process
P07663	GO	0003712	transcription cofactor activity	NAS	Function
P07663	GO	0003714	transcription corepressor activity	TAS	Function
P07663	GO	0005634	nucleus	IDA	Component
P07663	GO	0005634	nucleus	IDA	Component
P07663	GO	0005634	nucleus	IDA	Component
P07663	GO	0005634	nucleus	IDA	Component
P07663	GO	0005634	nucleus	IDA	Component
P07663	GO	0005634	nucleus	NAS	Component
P07663	GO	0005634	nucleus	TAS	Component
P07663	GO	0005634	nucleus	TAS	Component
P07663	GO	0005737	cytoplasm	IDA	Component
P07663	GO	0005737	cytoplasm	IDA	Component
P07663	GO	0005737	cytoplasm	IDA	Component
P07663	GO	0005737	cytoplasm	IDA	Component
P07663	GO	0045475	locomotor rhythm	NAS	Process
P07663	GO	0045475	locomotor rhythm	TAS	Process
P07663	GO	0046982	protein heterodimerization activity	NAS	Function
P07663	GO	0046982	protein heterodimerization activity	TAS	Function
P07663	GO	0048148	behavioral response to cocaine	NAS	Process
P07663	GO	0007165	signal transduction	IEA	Process
P07663	GO	0005737	cytoplasm	IDA	Component
P07663	GO	0005737	cytoplasm	NAS	Component
P07663	GO	0005737	cytoplasm	TAS	Component
P07663	GO	0007616	long-term memory	IMP	Process
P07663	GO	0007617	mating behavior	IMP	Process
P07663	GO	0007619	courtship behavior	NAS	Process
P07663	GO	0007620	copulation	IMP	Process
P07663	GO	0007622	rhythmic behavior	TAS	Process
P07663	GO	0007623	circadian rhythm	IMP	Process
P07663	GO	0007623	circadian rhythm	IMP	Process
P07663	GO	0007623	circadian rhythm	IMP	Process
P07663	GO	0007623	circadian rhythm	NAS	Process
P07663	GO	0007623	circadian rhythm	NAS	Process
P07663	GO	0007623	circadian rhythm	TAS	Process
P07663	GO	0007623	circadian rhythm	TAS	Process
P07663	GO	0007623	circadian rhythm	TAS	Process
P07663	GO	0008062	eclosion rhythm	NAS	Process
P07663	GO	0006355	regulation of transcription, DNA-dependent	IEA	Process
P07663	GO	0007165	signal transduction	IEA	Process
P07663	GO	0004871	signal transducer activity	IEA	Function
P07663	GO	0005737	cytoplasm	IEA	Component
P07663	GO	0048511	rhythmic process	IEA	Process
P07663	GO	0005634	nucleus	IEA	Component
P07666	Analysis	1
P07666	GO	0007275	multicellular organismal development	IEA	Process
P07666	GO	0005886	plasma membrane	IEA	Component
P07666	GO	0005737	cytoplasm	IEA	Component
P07666	GO	0016020	membrane	IEA	Component
P07666	GO	0005737	cytoplasm	IEA	Component
P07666	GO	0007349	cellularization	IEA	Process
P07666	GO	0016020	membrane	IEA	Component
P07666	GO	0007349	cellularization	TAS	Process
P07666	GO	0007349	cellularization	TAS	Process
P07666	GO	0007015	actin filament organization	IMP	Process
P07666	GO	0005886	plasma membrane	IDA	Component
P07666	GO	0005829	cytosol	IDA	Component
P07666	GO	0000915	cytokinesis, contractile ring formation	NAS	Process
P07666	GO	0000910	cytokinesis	TAS	Process
P07666	GO	0007349	cellularization	TAS	Process
P07666	GO	0005515	protein binding	IPI	Function
P07666	GO	0005737	cytoplasm	IEA	Component
P07713	Analysis	1
P07713	GO	0048619	embryonic hindgut morphogenesis	IMP	Process
P07713	GO	0035309	wing and notum subfield formation	IMP	Process
P07713	GO	0008360	regulation of cell shape	TAS	Process
P07713	GO	0042803	protein homodimerization activity	IPI	Function
P07713	GO	0007352	zygotic determination of dorsal/ventral axis	IMP	Process
P07713	GO	0007498	mesoderm development	IMP	Process
P07713	GO	0007507	heart development	IMP	Process
P07713	GO	0007427	epithelial cell migration, open tracheal system	IMP	Process
P07713	GO	0046982	protein heterodimerization activity	IPI	Function
P07713	GO	0035156	fusion cell fate specification	IMP	Process
P07713	GO	0035222	wing disc pattern formation	IGI	Process
P07713	GO	0035222	wing disc pattern formation	IMP	Process
P07713	GO	0007458	progression of morphogenetic furrow during compound eye morphogenesis	IMP	Process
P07713	GO	0005576	extracellular region	IEA	Component
P07713	GO	0009950	dorsal/ventral axis specification	IMP	Process
P07713	GO	0040007	growth	IEA	Process
P07713	GO	0048636	positive regulation of muscle organ development	IMP	Process
P07713	GO	0007313	maternal specification of dorsal/ventral axis, oocyte, soma encoded	IMP	Process
P07713	GO	0007352	zygotic determination of dorsal/ventral axis	NAS	Process
P07713	GO	0001708	cell fate specification	NAS	Process
P07713	GO	0001708	cell fate specification	TAS	Process
P07713	GO	0001709	cell fate determination	TAS	Process
P07713	GO	0001715	ectodermal cell fate specification	NAS	Process
P07713	GO	0001745	compound eye morphogenesis	TAS	Process
P07713	GO	0004871	signal transducer activity	TAS	Function
P07713	GO	0005160	transforming growth factor beta receptor binding	NAS	Function
P07713	GO	0005515	protein binding	IPI	Function
P07713	GO	0005615	extracellular space	IDA	Component
P07713	GO	0005615	extracellular space	IDA	Component
P07713	GO	0005622	intracellular	IDA	Component
P07713	GO	0007179	transforming growth factor beta receptor signaling pathway	NAS	Process
P07713	GO	0007179	transforming growth factor beta receptor signaling pathway	NAS	Process
P07713	GO	0007281	germ cell development	IMP	Process
P07713	GO	0007304	chorion-containing eggshell formation	IMP	Process
P07713	GO	0007304	chorion-containing eggshell formation	IMP	Process
P07713	GO	0007447	imaginal disc pattern formation	NAS	Process
P07713	GO	0007447	imaginal disc pattern formation	NAS	Process
P07713	GO	0007447	imaginal disc pattern formation	TAS	Process
P07713	GO	0007448	anterior/posterior pattern formation, imaginal disc	NAS	Process
P07713	GO	0007450	dorsal/ventral pattern formation, imaginal disc	TAS	Process
P07713	GO	0007455	eye-antennal disc morphogenesis	IMP	Process
P07713	GO	0007458	progression of morphogenetic furrow during compound eye morphogenesis	TAS	Process
P07713	GO	0007473	wing disc proximal/distal pattern formation	TAS	Process
P07713	GO	0007474	imaginal disc-derived wing vein specification	IMP	Process
P07713	GO	0007474	imaginal disc-derived wing vein specification	IMP	Process
P07713	GO	0007474	imaginal disc-derived wing vein specification	TAS	Process
P07713	GO	0007476	imaginal disc-derived wing morphogenesis	IMP	Process
P07713	GO	0007476	imaginal disc-derived wing morphogenesis	IMP	Process
P07713	GO	0007476	imaginal disc-derived wing morphogenesis	TAS	Process
P07713	GO	0007479	leg disc proximal/distal pattern formation	NAS	Process
P07713	GO	0007479	leg disc proximal/distal pattern formation	TAS	Process
P07713	GO	0007479	leg disc proximal/distal pattern formation	TAS	Process
P07713	GO	0007424	open tracheal system development	TAS	Process
P07713	GO	0007424	open tracheal system development	TAS	Process
P07713	GO	0007424	open tracheal system development	TAS	Process
P07713	GO	0007425	epithelial cell fate determination, open tracheal system	TAS	Process
P07713	GO	0007427	epithelial cell migration, open tracheal system	TAS	Process
P07713	GO	0007440	foregut morphogenesis	TAS	Process
P07713	GO	0007442	hindgut morphogenesis	IMP	Process
P07713	GO	0007442	hindgut morphogenesis	TAS	Process
P07713	GO	0007444	imaginal disc development	IMP	Process
P07713	GO	0007444	imaginal disc development	TAS	Process
P07713	GO	0007446	imaginal disc growth	TAS	Process
P07713	GO	0016566	specific transcriptional repressor activity	IMP	Function
P07713	GO	0017145	stem cell division	TAS	Process
P07713	GO	0019827	stem cell maintenance	NAS	Process
P07713	GO	0030509	BMP signaling pathway	NAS	Process
P07713	GO	0030509	BMP signaling pathway	TAS	Process
P07713	GO	0030707	ovarian follicle cell development	TAS	Process
P07713	GO	0030718	germ-line stem cell maintenance	IMP	Process
P07713	GO	0035147	branch fusion, open tracheal system	TAS	Process
P07713	GO	0035158	regulation of tube diameter, open tracheal system	IMP	Process
P07713	GO	0035214	eye-antennal disc development	IMP	Process
P07713	GO	0035215	genital disc development	IMP	Process
P07713	GO	0035215	genital disc development	TAS	Process
P07713	GO	0035217	labial disc development	IMP	Process
P07713	GO	0035222	wing disc pattern formation	IMP	Process
P07713	GO	0035224	genital disc anterior/posterior pattern formation	IEP	Process
P07713	GO	0035263	genital disc sexually dimorphic development	IMP	Process
P07713	GO	0042078	germ-line stem cell division	IMP	Process
P07713	GO	0042078	germ-line stem cell division	IMP	Process
P07713	GO	0042078	germ-line stem cell division	TAS	Process
P07713	GO	0042078	germ-line stem cell division	TAS	Process
P07713	GO	0042127	regulation of cell proliferation	NAS	Process
P07713	GO	0045570	regulation of imaginal disc growth	IMP	Process
P07713	GO	0045570	regulation of imaginal disc growth	IMP	Process
P07713	GO	0045705	negative regulation of salivary gland boundary specification	TAS	Process
P07713	GO	0045705	negative regulation of salivary gland boundary specification	TAS	Process
P07713	GO	0046620	regulation of organ growth	TAS	Process
P07713	GO	0046843	dorsal appendage formation	IMP	Process
P07713	GO	0046843	dorsal appendage formation	IMP	Process
P07713	GO	0046845	branched duct epithelial cell fate determination, open tracheal system	TAS	Process
P07713	GO	0046845	branched duct epithelial cell fate determination, open tracheal system	TAS	Process
P07713	GO	0007479	leg disc proximal/distal pattern formation	TAS	Process
P07713	GO	0007498	mesoderm development	TAS	Process
