P05997	P49023	bind	15163412
P06213	P35568	intact	11606564
P06239	Q9NWQ8	ophid	15657099
P06241	P61978	ophid	-
P06314	P01215	ophid	-
P06400	P45973	grid	11484059
P06401	Q04206	ophid	8626413
P06462	Q12959	mint	12444549
P06463	O14907	mint	15492812
P06492	Q9NVC6	mint	14576168
P06493	P06241	ophid	-
P06576	Q86U55	grid	14499622
P06729	P09326	ophid	12356317
P06730	P18074	ophid	-
P06731	Q01844	ophid	-
P06733	Q99816	intact	-
P06734	P20023	ophid	15657099
P06737	P35557	ophid	-
P06746	Q9H5J8	intact	15520167
P06748	P29353-2	bind	8633037
P06756	P25311	ophid	9813179
P06788	Q92831	mint	12813456
P06790	P49848	mint	15564746
P06858	P02655	ophid	-
P06865	P00519	intact	17474147
P06886	Q8WLQ7	mint	17268555
P06914	P52294	intact	17981117
P07093	P29400	ophid	-
P07098	P04118	ophid	-
P07101	O43395	ophid	-
P07197	P12036	ophid	-
P07225	P00742	ophid	-
P07242	P22626	mint	15518812
P07305	Q8NC60	intact	16169070
P07306	Q5SZE1	grid	11543633
P07332	P15311	mint	18046454
P07333	P27986	ophid	-
P07355	Q53SF8	grid	7510700
P07384	Q9UGJ5	grid	10521480
P07437	Q9UHD2	intact	14743216
P07476	O60354	grid	8999895
P07477	P08697	grid	2437112
P07550	P62633	intact	17353931
P07585	P01375	ophid	12387878
P07602	Q9ULX9	intact	15657099
P07814	Q9P1N9	grid	9556618
P07858	P46379	intact	16169070
P07900	Q04206	ophid	-
P07910-2	Q4TTY5	grid	16189514
P07948-2	P10721	bind	9341198
P07949	O60542	ophid	11116144
P07951	P05412	ophid	15657099
P07954	Q96AX1	ophid	-
P08047	Q7Z3K3	intact	15657099
P08069	P61981	intact	17353931
P08100	P43250	ophid	15657099
P08107	P13866	ophid	15657099
P08123	P07237	ophid	-
P08133	P04271	ophid	-
P08134	P52565	intact	17353931
P08174	P06239	ophid	15657099
P08183	Q99623	intact	17353931
P08195	Q9UM01	ophid	-
P08238	Q15628	intact	15657099
P08240	Q02543	ophid	-
P08243	P14868	ophid	-
P08246	P08697	ophid	-
P08254	P35625	ophid	15657099
P08311	P01009	bind	15131125
P08476	P55103	ophid	11134153
P08487	O43561-2	mint	16467851
P08559	O00487	ophid	-
P08571	P18428	ophid	15657099
P08572	P13725	ophid	-
P08575	P20273	ophid	7537381
P08579	Q08211	ophid	15657099
P08581	Q04756	ophid	15657099
P08588	A6NL98	grid	12724327
P08603	P02741	ophid	10490997
P08621	O75554	mint	15657099
P08631	Q96B97	intact	12029088
P08648	Q9Y679	ophid	-
P08651	Q96J77	intact	15657099
P08670	P15090	intact	16169070
P08700	O00334	ophid	9113989
P08729	P08107	ophid	11888936
P08833	P05019	ophid	10350456
P08865	P24043	ophid	-
P08908	O75899	bind	11854302
P09001	P27635	ophid	-
P09012	Q6Y7W6	mint	16120600
P09086-2	P20226	grid	8202368
P09217	B3KNJ6	intact	17893151
P09237	Q96GW7	ophid	-
P09382	P01112	ophid	15657099
P09429	P19838	ophid	15657099
P09455	Q7Z5C0	grid	10203351
P09467	Q9H1I8	intact	16169070
P09488	Q59GL6	grid	12077134
P09543	Q9Y4K3	intact	17353931
P09619	P16234	ophid	1847074
P09622	P10809	ophid	-
P09693	Q6IPR8	ophid	15657099
P09874	P19793	ophid	15657099
P09936	Q9Y4K3	intact	17353931
P0A0I7	P00533	mint	17255933
P0C0S5	P68431	bind	-
P0C1Z0	P22303-2	bind	11053835
P0C6Z5	P28799	mint	17446270
P0C853	Q96EZ4	ophid	-
P0CAP1-1	Q9NZD4	mint	16169070
P0CAP2	Q9P2H0	intact	16169070
P0CAP2-2	O14949	grid	16169070
P10039	Q13797	grid	11598204
P10070	O95409	grid	11238441
P10074	Q569H2	ophid	-
P10124	P10147	ophid	15657099
P10144	P42574	ophid	-
P10147	Q5QIP0	grid	11700073
P10218	P02545	mint	15140953
P10242	Q02548	ophid	-
P10244	O00716	mint	17159899
P10275	Q15596	intact	15657099
P10276	P14866	intact	17353931
P10301	Q8WWW0-2	grid	11857081
P10398	P01112	intact	12620389
P10415	P55061	bind	9660918
P10515	P00367	ophid	-
P10523	P08172	ophid	10952973
P10586	Q14164	intact	17353931
P10589	P08047	ophid	9388268
P10599	P78330	intact	17353931
P10600	Q9NS15	ophid	15657099
P10636	P23443	mint	16364302
P10643	P00747	ophid	15657099
P10644	Q9H8W4	intact	16189514
P10687	Q8TEW0	mint	15782111
P10721	Q06124	ophid	15657099
P10768	P09960	ophid	-
P10809	Q9UEI8	grid	12070120
P10855	O00590	grid	9405404
P10909	P36897	bind	8555189
P10912	Q12913	intact	19167335
P10914	Q92831	ophid	11304541
P10915	P13611	ophid	15657099
P10916	Q6UWE0	intact	16169070
P10966	P01732	ophid	15657099
P10983	P06396	intact	12732734
P10997	P52945	ophid	-
P11021	P01023	ophid	15657099
P11047	O15230	ophid	11133776
P11137	P62993	mint	15536091
P11142	P32121	intact	17620599
P11150	P04114	ophid	-
P11161	Q9Y3C7	intact	16169070
P11166	Q14289	ophid	15657099
P11171	P61981	intact	17353931
P11172	Q9UKI2	intact	16169070
P11182	P49023	ophid	-
P11207	Q16531	mint	16227264
P11215	P05107	ophid	15657099
P11217	Q9UKS6	intact	17353931
P11229	Q5JY77	bind	15086532
P11233	Q15311	ophid	-
P11274	P15498	ophid	11790798
P11309	Q14980	ophid	-
P11362	P13591	ophid	-
P11362-7	Q15464	bind	7537362
P11388	O14980	ophid	15657099
P11442	Q9UJY4	mint	11387476
P11473	Q15788	ophid	-
P11498	Q5JPH6	ophid	-
P11532	Q14118	ophid	-
P11586	P26639	ophid	-
P11766	Q9H204	ophid	-
P11802	Q6MZR8	grid	17353931
P11836	P19397	ophid	8816400
P11912	Q8WV28	ophid	-
P11926	P00966	ophid	-
P11940	Q9NXC5	ophid	-
P12004	P78527	bind	12171929
P12036	P07196	grid	9388258
P12081	P10109	ophid	-
P12236	Q08752	ophid	-
P12259	P00734	ophid	9032460
P12272	Q03431	grid	9108031
P12273	O00141	intact	17353931
P12277	Q9BVF5	intact	19060904
P12504	Q9NWF9-3	intact	15367624
P12532	P63104	mint	15161933
P12643	Q13873	ophid	10880444
P12644	O95405	mint	15231748
P12755	Q14938	ophid	15657099
P12757	Q12873	mint	15231748
P12814	Q8WZ42	ophid	-
P12830	O60716-9	bind	12707304
P12931	P62988	mint	17936276
P12955	Q86XC7	ophid	-
P12956	Q13424	intact	15657099
P12977	P22736	mint	17446270
P12978	P30626	mint	17446270
P13010	P14859	grid	11279128
P13073	Q14164	intact	17353931
P13236	P32302	ophid	-
P13349	Q96BH3	grid	9242638
P13473	P37840	bind	15333840
P13489	P03950	bind	9311977
P13497	Q13753	ophid	10806203
P13500	O00590	ophid	15657099
P13501	P32246	ophid	15657099
P13569	P51572	intact	18555783
P13598	P26038	ophid	15657099
P13611	Q92752	ophid	-
P13639	P54725	mint	16712842
P13667	Q8WTT2	ophid	-
P13671	P00734	ophid	15657099
P13693	P40337	intact	17353931
P13716	Q14974	ophid	-
P13725	P02462	ophid	-
P13726	P00747	ophid	9490681
P13797	P20339	ophid	-
P13804	P11310	bind	-
P13805	Q86V09	grid	16189514
P13807	P46976	intact	17055998
P13861	Q13023	ophid	-
P13929	P35580	ophid	-
P13984	P20226	grid	8577725
P13994	Q8IUB0	grid	16169070
P14091	Q92979	intact	16169070
P14136	Q9NR12	intact	16189514
P14151	P41743	bind	15192100
P14174	Q92956	intact	17353931
P14210	Q04756	ophid	8631970
P14222	P27797	ophid	-
P14324	P18074	ophid	-
P14373	P26358	intact	15657099
P14404	O95983	intact	18500823
P14416	Q96SB3	mint	15657099
P14416-2	Q5HY53	bind	11320256
P14416-3	Q9H4G0	grid	12181426
P14576	P09132	mint	12244299
P14598	P19838	ophid	12618429
P14618	P49023	bind	15163412
P14625	P15259	ophid	-
P14635	Q06330	ophid	-
P14735	P62495	ophid	15657099
P14770	Q92624	ophid	-
P14778	P01584	intact	9062193
P14780	P08123	ophid	-
P14784	Q67C41	grid	10602027
P14854	Q13608	ophid	-
P14868	Q92973	ophid	-
P14921	P05412	ophid	-
P14921-2	Q9UER7	bind	10698492
P14927	P10644	ophid	-
P15104	Q6ZVK8	intact	16189514
P15121	P15924	intact	17353931
P15153	P53365	bind	11346801
P15157	P16333	intact	17474147
P15169	Q6UXB4	intact	18624398
P15170	O75815	intact	17353931
P15172	P49427	ophid	15657099
P15173	P15923	ophid	15657099
P15311	Q68HC0	grid	15659383
P15313	Q9UGH3	ophid	10748165
P15336	B5BUH3	bind	12805554
P15391	P15498	ophid	15657099
P15408	P53567	bind	12805554
P15498	Q14289	ophid	15657099
P15502	P23142	ophid	15657099
P15531	Q92788	grid	10611312
P15622	Q8IY56	grid	16189514
P15692	O14786	intact	15657099
P15822	P18206	ophid	-
P15880	P42766	ophid	-
P15882	P61247	intact	16169070
P15884	Q02535	ophid	15657099
P15918	P52294	mint	8052633
P15924	P14923	intact	17353931
P15927	P78527	bind	11000264
P15927-3	P22674	grid	10393198
P15941	Q10472	ophid	12199709
P15976	Q15744	bind	12202480
P15976-2	Q5HYD4	grid	14668799
P16014	P00441	intact	16369483
P16035	P43487	intact	17353931
P16070	Q8IZE3	intact	12651155
P16092	Q14449	bind	10713090
P16104	Q9Y333	ophid	-
P16109	P25063	ophid	15657099
P16144	Q96RT1	ophid	-
P16157-2	Q5VST9	mint	12527750
P16220	Q16649	ophid	-
P16234	Q06124	ophid	8943348
P16234-2	Q9NRA1	grid	11297552
P16284	P15924	intact	10801826
P16333	Q9H1R2	intact	17474147
P16389	Q14289	ophid	15657099
P16401	P0C5Y9	ophid	-
P16410	P33681	intact	11279502
P16444	Q96EK5	intact	16189514
P16471	P51956	intact	15618286
P16471-8	Q06124-3	grid	10991949
P16473	P02751	ophid	11981027
P16591	Q14247	ophid	15657099
P16615	P10415	ophid	9788433
P16619	P32246	ophid	15657099
P16871	Q969D9	ophid	-
P16885	Q07666	ophid	15657099
P16930	Q9HBU6	ophid	-
P17021	Q9GZM8	intact	17043677
P17028	Q92993	intact	16169070
P17036	Q02535	intact	18255255
P17066	P19838	mint	14743216
P17081	P53618	ophid	-
P17098	P35556	bind	15231748
P17174	O60346	ophid	-
P17181	P27986	ophid	-
P17252	P61586	ophid	15657099
P17301	P21926	mppi	9813091
P17427	O43426	mint	12057195
P17482	Q569H2	ophid	-
P17509	P21673	intact	16189514
P17535	P35638	grid	10523647
P17542	P46108	intact	17474147
P17544	Q02930	ophid	-
P17568	Q06330	ophid	-
P17612	P10644	intact	17353931
P17612-2	Q14D14	grid	11799244
P17655	Q9HBL0	ophid	11023826
P17676	Q13485	intact	12202226
P17707	P42768	ophid	-
P17735	P14618	ophid	-
P17787	Q15822	ophid	15657099
P17812	P48735	ophid	-
P17813	P08476	ophid	15657099
P17844	Q96Q25	ophid	-
P17858	Q9UNM6	ophid	-
P17881	P63279	bind	14609633
P17948	A8K1D9	bind	9600074
P17980	P60842	ophid	-
P17987	P35249	ophid	-
P18010	P18206	mint	17932491
P18074	P62195	ophid	-
P18075	Q13253	intact	8570652
P18077	Q13233	intact	14743216
P18084	P41231	ophid	-
P18089	Q96B17	grid	11154706
P18146	Q09472	bind	15225550
P18206	P22392	bind	15163412
P18583	P61981	intact	17353931
P18615	P61981	intact	17353931
P18621	P42766	ophid	-
P18708	Q9H0R8	intact	16431922
P18754	P43487	ophid	-
P18846	Q8IWE0	grid	8663317
P18847	P17544	ophid	-
P18848	Q02930	ophid	-
P18887	P68400	mint	15367657
P19012	Q6ZU52	intact	16189514
P19022	P08575	intact	19167335
P19086	Q5T3H4	grid	10092682
P19099	P05108	ophid	10411633
P19120	Q99933	intact	11222862
P19174	O15360	intact	17474147
P19224	O75795	ophid	-
P19256	P31689	intact	16169070
P19338	P12544	ophid	15657099
P19387	P35606	ophid	-
P19388	P30876	ophid	-
P19397	P01730	ophid	15657099
P19404	Q92993	intact	16169070
P19419	P37840	ophid	-
P19438	P11021	intact	14743216
P19447	P32780	ophid	-
P19474	P63104	mint	15324660
P19525	Q9UJU6	intact	17353931
P19532	Q99623	intact	17353931
P19544	P15514	ophid	-
P19623	Q9UNH5	ophid	-
P19784	Q13153	ophid	10938077
P19804	Q05193	mint	11872741
P19838	Q04206-2	intact	14743216
P19838-2	P35222	bind	15829968
P19878	Q15080	intact	11483497
P19883	P03950	intact	17991437
P20023	Q00839	ophid	-
P20042	P05198	intact	15657099
P20073	O75340	intact	18256029
P20226	P52655	intact	12972251
P20248	P54198	bind	11238922
P20273-2	Q96CW1-2	grid	12646615
P20333	Q15758	intact	15657099
P20337	P62158	ophid	-
P20339	P30556	ophid	15657099
P20366	P46379	intact	16169070
P20585	P40692	ophid	-
P20618	P11171	intact	17353931
P20645	Q9H1H9	ophid	-
P20700	P05771	ophid	15657099
P20701	P05362	intact	12526797
P20719	Q9Y261	ophid	15657099
P20749	P05412	ophid	-
P20774	P00519	intact	17474147
P20783	Q16620	ophid	15657099
P20810	P00519	intact	17474147
P20823	Q99626	ophid	15657099
P20827	P36897	ophid	15657099
P20839	Q99880	ophid	-
P20908	P49023	bind	15163412
P20936	P00519	ophid	15657099
P20936-2	Q14007	grid	7628625
P20963	P02786	ophid	15657099
P21146	Q13233	mppi	10727525
P21246	Q5T8Z1	intact	16169070
P21281	Q9Y5K8	ophid	-
P21283	P52209	ophid	-
P21333	P20333	intact	15657099
P21359	P01112	ophid	15657099
P21506	Q9GZM8	intact	17043677
P21549	Q9NVS9	ophid	-
P21554	P08754	ophid	-
P21579	Q59GL1	grid	10734137
P21580	Q9Y4K3	intact	9928991
P21675	P35269	intact	10428810
P21728	P21333	ophid	15657099
P21731	P43250	ophid	-
P21741	O60674	ophid	15657099
P21796	Q15459	intact	17353931
P21802	P31371	ophid	8576175
P21817	Q15119	ophid	15657099
P21860	Q63HR2	mint	15657099
P21912	O95373	ophid	-
P21926	P10721	ophid	15657099
P21941	P56199	ophid	15657099
P21964	P23508	intact	17353931
P21980	P49023	bind	15163412
P22061	Q92793	ophid	15657099
P22087	Q92905	intact	12082530
P22102	Q08752	ophid	-
P22234	Q86V09	grid	16189514
P22303	P05067	ophid	15657099
P22307	P05141	ophid	15657099
P22314	P24928	grid	17996703
P22339	P19793	grid	10872826
P22392	P27986	ophid	-
P22492	P49841	intact	17353931
P22557	O14561	ophid	-
P22570	P10109	ophid	-
P22607	Q9Y4H4	intact	14667819
P22626	P50616	intact	18377426
P22626-2	P14866	grid	10441480
P22670	Q8TEN0	mint	16169070
P22681	P16234-2	grid	9234717
P22694	Q8WZ56	ophid	-
P22748	P02730	ophid	15657099
P22830	Q9Y570	ophid	-
P22888	P01233	ophid	15657099
P22894	Q96GW7	ophid	-
P23142	P13611	ophid	10400671
P23193	P62158	ophid	-
P23246	Q04206-2	intact	14743216
P23258	P27986	ophid	15657099
P23284	Q9Y4K3	intact	17353931
P23297	P25815	intact	16189514
P23381	P07339	ophid	-
P23396	P62906	ophid	-
P23409	P62158	ophid	15657099
P23434	Q05516	intact	16169070
P23443	Q13196	grid	16640565
P23458	Q8WW55	grid	9047382
P23467	P27361	intact	19167335
P23470	P78352	ophid	10521598
P23471	P21741	ophid	10212223
P23497	Q9H2X6	ophid	-
P23508	Q6LET3	grid	17353931
P23511	P17096	ophid	15657099
P23526	Q9BYG3	ophid	-
P23528	O43776	ophid	-
P23560	P13591	ophid	-
P23588	O43432	ophid	11553333
P23727	P20339	intact	15377662
P23759	P06241	intact	17474147
P23763	Q9P0L0	ophid	9657962
P23921	Q00403	ophid	-
P23945	P27824	mppi	9528938
P24100	P61024	intact	9276444
P24385	P24941	intact	9840943
P24394	P35225	ophid	-
P24522	Q8TAE8	intact	12716909
P24530	P29474	ophid	15657099
P24534	Q9NYR8	ophid	-
P24539	Q9Y2S0	ophid	-
P24588	Q8N1F0	ophid	15657099
P24593	P10451	ophid	15657099
P24666	P54762	bind	9499402
P24723	P24941	grid	11175348
P24752	O15229	ophid	-
P24863	O75478	ophid	-
P24864	P51532	ophid	-
P24864-3	P24941	bind	-
P24941	P17050	ophid	15657099
P25024	P19876	ophid	15657099
P25025	P30679	ophid	-
P25054	P14923	ophid	-
P25092	Q5T2W1	mint	11950846
P25101	P04899	ophid	15657099
P25105	P49798	ophid	15657099
P25116	Q03113	ophid	-
P25118	Q15628	intact	7758105
P25119	Q12933	intact	8069916
P25146	P12830	intact	12526809
P25205	P23528	ophid	-
P25325	P35520	ophid	-
P25391	P00750	ophid	15657099
P25398	P46782	ophid	-
P25445	Q06187	ophid	15657099
P25490	Q8IY57	mint	9016636
P25686	Q13485	mint	15231748
P25705	Q04206-2	intact	14743216
P25774	P29508	ophid	-
P25786	Q9UNM6	grid	17353931
P25787	P29372	intact	17353931
P25788	P62988	ophid	-
P25874	P13984	ophid	-
P25963	P62988	mint	17318178
P26010	Q9Y3P9	mint	12606711
P26012	P50281	ophid	-
P26038	Q15149	ophid	11441066
P26045	P31946	intact	15657099
P26196	P35606	ophid	-
P26358	Q8WVA9	grid	12145218
P26367	Q6PIY7	ophid	15657099
P26368	Q15428	mint	15657099
P26373	Q9UHD2	intact	14743216
P26378-4	Q9BWA2	mint	16189514
P26439	Q05469	ophid	-
P26441	Q96HG3	grid	17353931
P26447	Q5T7Y5	grid	16189514
P26450	P22681	grid	9174058
P26639	P60842	ophid	-
P26640	P23528	ophid	-
P26641	P18074	ophid	-
P26675	O14939	intact	17276458
P26678	O00631	grid	12692302
P26992	Q9BQ66	intact	16189514
P27037	P18075	bind	12667445
P27348	P46527	mint	15657099
P27361	P08237	intact	18624398
P27448	Q99959	mint	15657099
P27482	Q9HD67	mint	15657099
P27487	Q8IZJ3	ophid	-
P27540	B4DIS7	bind	8927054
P27635	Q7Z4Y4	ophid	-
P27658	Q6UY14	intact	19060904
P27694	P00558	ophid	-
P27695	P15531	ophid	-
P27701	P01903	ophid	-
P27708	P30566	ophid	-
P27816	P09104	intact	16169070
P27824	P14314	ophid	15657099
P27986	Q8WXJ7	grid	12074588
P28062	P49721	ophid	-
P28066	Q9H6R4	ophid	-
P28068	Q31604	bind	9768757
P28070	Q9Y4K3	intact	17353931
P28072	Q08AM6	ophid	-
P28074	P25786	ophid	-
P28222	Q6P4H0	grid	17353931
P28288	O00264	intact	17353931
P28340	P35249	ophid	-
P28347	Q02078	ophid	15657099
P28360	P20226	grid	10215616
P28700	P08047	mppi	10361124
P28702	Q12802	grid	9627117
P28715	P18074	ophid	15657099
P28749	P08047	ophid	-
P28799	O60563	ophid	12588988
P28827	P12830	ophid	-
P28867	B3KNJ6	intact	17893151
P28907	P08637	grid	11895784
P29074	P00519	intact	17474147
P29083	P52655	grid	11509574
P29317	Q13239	grid	7543898
P29322	P52803	ophid	-
P29323	P00519	ophid	11494128
P29350	Q9UKJ1	intact	10660620
P29353	Q06124	ophid	15657099
P29372	P10828	bind	14761960
P29375	P04150-2	grid	11358960
P29466	P00533	ophid	-
P29466-3	P29466	bind	7773174
P29466-5	Q6WWJ7	grid	12096920
P29474	P23560	ophid	10493752
P29475	P78352	ophid	15657099
P29590	Q9UER7	intact	10669754
P29590-5	Q05516	intact	9294197
P29597	P35568	ophid	8550573
P29692	P23508	intact	17353931
P29972	Q6UY14	intact	19060904
P29995	Q96P03	grid	11163362
P30038	Q9Y263	ophid	-
P30039	P46952	ophid	-
P30040	P23508	intact	17353931
P30041	Q0Q616	grid	12121978
P30048	Q96S38	bind	15750338
P30049	Q9H1Y0	intact	17353931
P30050	P46777	ophid	-
P30085	Q9UNX3	ophid	-
P30086	Q9UET6	intact	17353931
P30101	P49023	bind	15163412
P30153	P67775	intact	12370081
P30154	Q9Y5P8	grid	12370081
P30154-2	P04035	ophid	15657099
P30203	O00560	mint	16034076
P30260	Q9NYD6	ophid	12853486
P30279	P38936	intact	16189514
P30304	P41227	intact	16189514
P30304-2	Q5T7H7	grid	10373478
P30307	Q14738	intact	17110335
P30405	P41091	ophid	-
P30408	Q7Z3M3	ophid	-
P30411	P30556	ophid	15657099
P30457	Q9NYU2	intact	17353931
P30460	P30504	intact	17353931
P30464	P61769	bind	15494511
P30480	P04843	intact	17353931
P30481	P30457	intact	17353931
P30491	P61769	mint	8624812
P30518	Q6ZMH6	grid	12409230
P30519	Q15047	intact	16169070
P30530	Q96CK7	grid	9178760
P30556	P01019	ophid	15657099
P30613	Q6UXB4	intact	18624398
P30622	Q14203	mint	15657099
P30658	Q96GD3-3	grid	12167701
P30793	Q9NVS9	ophid	-
P30822	P52594-2	grid	9368759
P30874	O00230	ophid	15657099
P30876	P10809	ophid	-
P30926	P32297	ophid	-
P31016	Q01814-	intact	11274188
P31151	Q9P286	intact	17353931
P31153	P63092-3	ophid	-
P31273	O43541	ophid	15657099
P31629	O15479	intact	17353931
P31689	Q00653	intact	14743216
P31749	P10636-7	mint	17512525
P31751	P56277	ophid	-
P31785	Q9H0M0	ophid	-
P31939	P24941	intact	17353931
P31942	Q9BVJ6	intact	16169070
P31942-5	Q5T0G7	grid	16169070
P31943	Q92597	intact	17220478
P31944	P29466	ophid	15657099
P31947	P15056	mint	15778465
P31948	O75821	ophid	-
P31994	Q8NCL6	ophid	-
P31995	P19174	intact	17474147
P32019	Q8N4B1	ophid	-
P32119	P63244	ophid	-
P32121	Q13523	intact	17620599
P32238	P06307	grid	10400673
P32246	P80098	ophid	15657099
P32248	O00585	ophid	15657099
P32302	P13501	ophid	-
P32320	Q9BPX4	ophid	-
P32321	Q6ZVK8	intact	16189514
P32456	Q15102	intact	16169070
P32589	P08107	intact	18555782
P32780	P35998	ophid	11118327
P32871	P27986	intact	17626883
P32915	Q13828	grid	17823116
P32929	Q06203	ophid	-
P32969	P27635	ophid	-
P33076	O14980	ophid	12517958
P33151	P02671	ophid	15657099
P33176	P31946	intact	17353931
P33316	Q6ZVK8	intact	19060904
P33552	P23528	ophid	-
P33764	Q92796	intact	17353931
P33765	P08754	ophid	-
P33897	Q9UBJ2	bind	10551832
P33981	P17050	ophid	-
P33991	O15145	ophid	-
P33992	Q9NXC5	ophid	-
P34897	Q14164	intact	17353931
P34901	P21359	intact	11356864
P34931	P25963	intact	14743216
P34932	Q04206	ophid	-
P34947	Q8N6H5	grid	10625670
P34949	Q7Z3U5	ophid	-
P34975	Q9H0R8	intact	16431922
P35030	P10646	ophid	-
P35052	P13385	mint	19013461
P35070	P00533	ophid	-
P35080	Q9UQ51	mint	16169070
P35125	P62993	bind	12399475
P35197	P84077	intact	10921873
P35221	P12814	ophid	15657099
P35222	Q15078	ophid	15657099
P35232	O14980	intact	16319068
P35236	P27361	ophid	10206983
P35237	P00742	ophid	-
P35240	P50542	ophid	-
P35240-5	Q96H31	grid	18332868
P35241	P05107	mint	17321526
P35244	Q9Y5L4	intact	17353931
P35250	O60763	ophid	-
P35251	Q04206	grid	12509469
P35396	Q13131	intact	18674809
P35436	Q13501	grid	17898222
P35462-2	Q60FE5	grid	11911837
P35520	P13807	ophid	-
P35548	Q96T58	ophid	-
P35555	Q99972	ophid	15657099
P35557	Q9UBQ7	ophid	-
P35568	Q308M2	grid	11606564
P35570	Q06124	mint	10660596
P35573	Q9Y333	ophid	-
P35579	Q9BUF9	mint	16169070
P35580	P20226	ophid	15657099
P35590	P27986	ophid	15657099
P35606	P84077	ophid	-
P35609	P46777	ophid	-
P35611	P11277	ophid	15657099
P35613	P26006	ophid	15657099
P35625	P08253	ophid	15657099
P35637	P52565	intact	17353931
P35658	P52948	ophid	12589057
P35716	P20265	ophid	15657099
P35869	Q4UJ79	ophid	11013261
P35968	P08758	ophid	15657099
P35998	Q9Y3C4	ophid	-
P36404	Q04771	ophid	-
P36405	Q13432	intact	11303027
P36406	Q96LR5	intact	-
P36508	Q15797	bind	15231748
P36543	P23528	ophid	-
P36544	P05067	intact	10681545
P36551	P49848	ophid	-
P36575	O14733	intact	16169070
P36578	Q13233	intact	14743216
P36871	P43686	ophid	-
P36873	Q9BVS4	ophid	-
P36894	P18075	ophid	15657099
P36897	B4DTV5	grid	7890683
P36915	Q93096	intact	18255255
P36941	Q9NR28	bind	12571250
P36954	P61218	ophid	-
P36956	P63279	ophid	15657099
P36957	P09622	ophid	-
P36969	Q9UI42	ophid	-
P37108	Q6NVX0	grid	11089964
P37173	Q8WUH2	ophid	-
P37231	P33316	ophid	8910358
P37231-2	P19793	bind	10882139
P37235	P36897	ophid	-
P37275	Q13363	mint	15657099
P37287	Q14442	ophid	15657099
P37288	P34947	ophid	-
P37802	O60500	ophid	-
P37840-2	Q16143	grid	11683992
P38117	O14975	ophid	15657099
P38159	Q86V09	grid	16189514
P38181	Q9NQR3	grid	18197258
P38398	P40692	ophid	10783165
P38432	Q7Z6G8-2	bind	15862129
P38570	O75530	ophid	15657099
P38571	P35520	ophid	-
P38606	P49411	ophid	15657099
P38919	Q6ZS86	ophid	-
P38936	P24385	intact	15232106
P39019	P18206	bind	15163412
P39023	P46776	ophid	-
P39428	Q9NS68-2	grid	10809768
P40123	Q9ULV4	ophid	-
P40189	P15498	bind	9013873
P40197	P07359	grid	1730602
P40201	Q59GH7	grid	10199952
P40227	Q9BU89	ophid	-
P40306	P21246	intact	16169070
P40337	P46781	intact	17353931
P40424	Q96A65	ophid	-
P40425	O00470	ophid	-
P40616	P30480	intact	17353931
P40617	Q6NVW7	grid	10980193
P40763	P08238	ophid	15657099
P40763-2	Q13287	bind	9989503
P40926	P14324	ophid	-
P40933	P14784	ophid	-
P40937	P35249	intact	16189514
P40938	O75530	ophid	-
P40939	P11171	intact	17353931
P41091	Q9BPX4	ophid	-
P41134	O14936	intact	15694377
P41134-2	Q96BH3	grid	9242638
P41145	P41143	ophid	11069979
P41146	P49795	ophid	15657099
P41159	P52790	bind	11068878
P41182	Q9Y618	ophid	15657099
P41212	A7E2F3	intact	12590135
P41214	Q5T653	ophid	-
P41220	Q5VVX3	mint	16169070
P41223	P62312	ophid	-
P41226	P05161	intact	16189514
P41235	Q13310	intact	17353931
P41236	P36873	ophid	-
P41240	Q02535	intact	18255255
P41250	Q7Z3U5	ophid	-
P41279	P07900	intact	14743216
P41597	O60674	ophid	15657099
P41920	P62826	grid	8896453
P41970	P27986	intact	17474147
P42025	Q12873	intact	16169070
P42126	P23508	intact	17353931
P42167	P16333	intact	17474147
P42167-2	P06400	grid	12475961
P42224	P25205	ophid	11248027
P42226	P17676	ophid	9712049
P42229	Q9HC77	ophid	-
P42261	O43424	bind	12573530
P42263	O15355	ophid	15657099
P42285	P61981	intact	17353931
P42338	Q92569	ophid	-
P42573	B4DFL0	grid	9560245
P42574	Q86W56-2	grid	11053413
P42575	P78560	intact	15073321
P42677	P49023	bind	15163412
P42680	Q03113	ophid	-
P42684	Q13671	intact	15657099
P42696	P33552	ophid	-
P42704	Q9Y5J5	intact	17353931
P42766	Q96BK5	intact	17353931
P42768	Q9Y5X1	mint	-
P42771	Q99459	bind	15232106
P42772	P11802	intact	19447967
P42773	Q5UIP0	intact	16169070
P42858	Q13363	bind	11739372
P42898	Q8N159	ophid	-
P43004	P10636	mint	19527721
P43026	Q13705	ophid	-
P43034	Q92598	ophid	-
P43119	P29992	ophid	-
P43146	Q8IUQ4	ophid	-
P43243	Q9UNY4	ophid	-
P43246	P61244	bind	12584560
P43307	O75365	intact	17353931
P43351	Q14191	intact	12750383
P43354	Q9NPQ8	ophid	-
P43355	Q9H0J7	mint	16189514
P43358	P14927	intact	15657099
P43360	Q14203	intact	17353931
P43364	Q8N720	intact	16189514
P43365	P01160	ophid	-
P43403	P46108	bind	10419455
P43487	Q96FK6	ophid	-
P43490	P19440	mint	18486613
P43536	O75449	intact	17353931
P43681	P30926	ophid	-
P43686	O60884	ophid	-
P43686-2	P62191	grid	17353931
P43694	P28482	grid	11585926
P45481	P10242	intact	16799563
